EVENTTYPE,REGISTERDATE,STOPID,ODOMETER,LATITUDE,LONGITUDE,TASKID,LINEID,TRIPID,DATAGRAMID,DATAGRAMDATE,BUSID
0,01-NOV-18,515025,33,34003350,-765094633,891,2473,10,5792068756,01-NOV-18 05.35.22.000000 AM,1158
0,01-NOV-18,501601,2,34396333,-765371083,15,437,324,5792068757,01-NOV-18 05.35.22.000000 AM,301
0,01-NOV-18,513273,4,34643783,-765311467,1035,2301,8,5792068758,01-NOV-18 05.35.22.000000 AM,814
0,01-NOV-18,500851,-1,34483267,-765300833,307,2401,232,5792068759,01-NOV-18 05.35.22.000000 AM,236
0,01-NOV-18,516019,37,33900133,-765449533,266,2273,1346,5792068760,01-NOV-18 05.35.22.000000 AM,156
0,01-NOV-18,-1,-1,33667333,-765282183,-1,-1,-1,5792068761,01-NOV-18 05.35.22.000000 AM,749
0,01-NOV-18,501550,-1,34541000,-765299050,126,150,366,5792068762,01-NOV-18 05.35.22.000000 AM,13
0,01-NOV-18,516019,37,33900133,-765449533,266,2273,1346,5792068763,01-NOV-18 05.35.22.000000 AM,156
0,01-NOV-18,515146,144,34033250,-765117900,970,2524,365,5792068764,01-NOV-18 05.35.22.000000 AM,1028
0,01-NOV-18,511110,-1,33373783,-765165183,957,3172,8,5792068765,01-NOV-18 05.35.22.000000 AM,94
0,01-NOV-18,512023,553,34626617,-765260567,765,142,300,5792068766,01-NOV-18 05.35.22.000000 AM,259
0,01-NOV-18,514003,23,34465917,-764901933,991,2273,1024,5792068767,01-NOV-18 05.35.22.000000 AM,632
0,01-NOV-18,500401,-1,34662967,-765131700,127,131,464,5792068768,01-NOV-18 05.35.22.000000 AM,995
0,01-NOV-18,519043,42,34507367,-765444467,1151,305,249,5792068769,01-NOV-18 05.35.22.000000 AM,641
0,01-NOV-18,515030,9,34121017,-765153333,522,2212,396,5792068770,01-NOV-18 05.35.22.000000 AM,169
0,01-NOV-18,513243,-1,34860950,-764849567,546,3351,327,5792068771,01-NOV-18 05.35.22.000000 AM,213
0,01-NOV-18,504009,811,34832717,-764968133,178,131,21,5792068772,01-NOV-18 05.35.22.000000 AM,1023
0,01-NOV-18,518202,-1,34250267,-765024417,1034,2801,171,5792068773,01-NOV-18 05.35.22.000000 AM,201
0,01-NOV-18,513265,5,34904250,-765241750,236,2274,9,5792068774,01-NOV-18 05.35.22.000000 AM,148
0,01-NOV-18,511222,1,33698383,-765247000,288,2121,24,5792068775,01-NOV-18 05.35.22.000000 AM,151
0,01-NOV-18,501151,-1,34438950,-764990950,710,441,329,5792068776,01-NOV-18 05.35.22.000000 AM,780
0,01-NOV-18,512178,-1,34624667,-765295233,442,2242,278,5792068777,01-NOV-18 05.35.22.000000 AM,230
0,01-NOV-18,501401,99,34425500,-765263533,196,131,468,5792068778,01-NOV-18 05.35.22.000000 AM,394
0,01-NOV-18,514304,10,34309583,-764853383,606,353,260,5792068779,01-NOV-18 05.35.22.000000 AM,1263
0,01-NOV-18,-1,-1,34970217,-765037667,-1,-1,-1,5792068780,01-NOV-18 05.35.22.000000 AM,1076
0,01-NOV-18,514304,38,34311233,-764852850,606,353,260,5792068781,01-NOV-18 05.35.22.000000 AM,1263
0,01-NOV-18,514011,307,34631683,-764833283,40,2212,390,5792068782,01-NOV-18 05.35.23.000000 AM,1196
0,01-NOV-18,-1,1256,34888067,-764936867,50,131,9975,5792068783,01-NOV-18 05.35.23.000000 AM,9
0,01-NOV-18,502100,-1,33885483,-765451850,890,2473,2,5792068784,01-NOV-18 05.35.23.000000 AM,1171
0,01-NOV-18,516184,34,33944383,-765279033,613,2104,7,5792068785,01-NOV-18 05.35.23.000000 AM,1045
0,01-NOV-18,501702,32,34313900,-765435167,164,131,14,5792068786,01-NOV-18 05.35.23.000000 AM,1019
0,01-NOV-18,501854,-1,34152483,-765488633,908,217,9956,5792068787,01-NOV-18 05.35.23.000000 AM,311
0,01-NOV-18,-1,-1,34151950,-765494583,90,371,9991,5792068788,01-NOV-18 05.35.23.000000 AM,289
0,01-NOV-18,500161,-1,34440017,-764828317,3,2401,229,5792068789,01-NOV-18 05.35.23.000000 AM,621
0,01-NOV-18,-1,-1,33590550,-765113983,-1,999,-1,5792068790,01-NOV-18 05.35.23.000000 AM,1138
0,01-NOV-18,514134,35,34524850,-764900183,22,2242,8,5792068791,01-NOV-18 05.35.23.000000 AM,813
0,01-NOV-18,514374,50,34264900,-764846950,243,2121,315,5792068792,01-NOV-18 05.35.23.000000 AM,1111
0,01-NOV-18,514214,33,34336167,-764716717,658,347,773,5792068793,01-NOV-18 05.35.23.000000 AM,925
0,01-NOV-18,519071,30,34496350,-765380950,131,302,8,5792068794,01-NOV-18 05.35.23.000000 AM,291
0,01-NOV-18,517060,305,34236433,-765527100,96,376,14,5792068795,01-NOV-18 05.35.23.000000 AM,187
0,01-NOV-18,502601,31,34189317,-764872383,430,1571,25,5792068796,01-NOV-18 05.35.23.000000 AM,397
0,01-NOV-18,515029,35,34102283,-765173400,520,2471,367,5792068797,01-NOV-18 05.35.23.000000 AM,784
0,01-NOV-18,-1,-1,34315433,-764696217,99,2242,9966,5792068798,01-NOV-18 05.35.23.000000 AM,650
0,01-NOV-18,513251,766,34899533,-765072683,786,2273,1336,5792068799,01-NOV-18 05.35.23.000000 AM,1026
0,01-NOV-18,511020,2745,33536283,-765234050,130,318,8,5792068800,01-NOV-18 05.35.23.000000 AM,189
0,01-NOV-18,511100,-1,33684033,-765195867,590,3133,313,5792068801,01-NOV-18 05.35.23.000000 AM,870
0,01-NOV-18,511135,-1,33068950,-765216650,232,318,279,5792068802,01-NOV-18 05.35.23.000000 AM,116
0,01-NOV-18,519073,-1,34514333,-765430150,927,306,7,5792068803,01-NOV-18 05.35.23.000000 AM,209
0,01-NOV-18,501703,6,34321917,-765428567,423,1571,589,5792068804,01-NOV-18 05.35.23.000000 AM,551
0,01-NOV-18,500951,377,34425100,-765315733,152,2274,5,5792068805,01-NOV-18 05.35.23.000000 AM,155
0,01-NOV-18,501951,976,34131283,-765479650,1015,421,12,5792068806,01-NOV-18 05.35.23.000000 AM,1120
0,01-NOV-18,515171,3,34033550,-765117700,970,2524,365,5792068807,01-NOV-18 05.35.23.000000 AM,1028
0,01-NOV-18,502311,2349,33670150,-765252717,1088,3131,9925,5792068808,01-NOV-18 05.35.23.000000 AM,78
0,01-NOV-18,517009,240,34162367,-765383867,175,2471,369,5792068809,01-NOV-18 05.35.23.000000 AM,171
0,01-NOV-18,513055,-1,34973400,-764890500,183,333,18,5792068810,01-NOV-18 05.35.23.000000 AM,906
0,01-NOV-18,-1,-1,34969250,-765036500,-1,-1,-1,5792068811,01-NOV-18 05.35.23.000000 AM,884
0,01-NOV-18,513055,-1,34973400,-764890500,183,333,18,5792068812,01-NOV-18 05.35.23.000000 AM,906
0,01-NOV-18,500151,64,34436217,-764838750,819,2402,9999,5792068813,01-NOV-18 05.35.23.000000 AM,1113
0,01-NOV-18,514246,59,34066450,-764706350,874,3411,9,5792068814,01-NOV-18 05.35.23.000000 AM,935
0,01-NOV-18,515088,36,34021550,-765052317,346,651,5,5792068815,01-NOV-18 05.35.23.000000 AM,763
0,01-NOV-18,511361,2948,33632050,-765244267,1004,217,9929,5792068816,01-NOV-18 05.35.23.000000 AM,1012
0,01-NOV-18,-1,-1,34049633,-764755883,-1,-1,-1,5792068817,01-NOV-18 05.35.23.000000 AM,564
0,01-NOV-18,514021,-1,34393017,-764775200,184,2841,327,5792068818,01-NOV-18 05.35.23.000000 AM,622
0,01-NOV-18,518003,-1,34200067,-765085650,470,2471,9,5792068819,01-NOV-18 05.35.23.000000 AM,1153
0,01-NOV-18,514030,287,34228750,-764637300,18,2243,354,5792068820,01-NOV-18 05.35.23.000000 AM,1077
0,01-NOV-18,517126,-1,33933350,-765537100,420,373,11,5792068821,01-NOV-18 05.35.23.000000 AM,1161
0,01-NOV-18,519027,-1,34282600,-765367300,290,2274,334,5792068822,01-NOV-18 05.35.23.000000 AM,153
0,01-NOV-18,513254,12,34891633,-765058467,368,2243,357,5792068823,01-NOV-18 05.35.23.000000 AM,180
0,01-NOV-18,-1,1131,33588767,-765205633,857,2101,9987,5792068824,01-NOV-18 05.35.23.000000 AM,861
0,01-NOV-18,500151,-1,34439167,-764824083,133,2402,13,5792068825,01-NOV-18 05.35.23.000000 AM,974
0,01-NOV-18,-1,-1,34968617,-765038233,-1,-1,-1,5792068826,01-NOV-18 05.35.24.000000 AM,1059
0,01-NOV-18,501405,68,34425683,-765261750,732,272,6,5792068827,01-NOV-18 05.35.24.000000 AM,865
0,01-NOV-18,514025,32,34367883,-764700850,875,3411,15,5792068828,01-NOV-18 05.35.24.000000 AM,921
0,01-NOV-18,516203,189,34035967,-765312300,532,2102,548,5792068829,01-NOV-18 05.35.24.000000 AM,36
0,01-NOV-18,502500,31,34783833,-765171900,704,427,8,5792068830,01-NOV-18 05.35.24.000000 AM,1040
0,01-NOV-18,515142,32,34086617,-765196017,598,2211,18,5792068831,01-NOV-18 05.35.24.000000 AM,73
0,01-NOV-18,514346,-1,34523133,-764863817,304,2401,9,5792068832,01-NOV-18 05.35.24.000000 AM,897
0,01-NOV-18,514210,34,34228667,-764658150,708,347,777,5792068833,01-NOV-18 05.35.24.000000 AM,936
0,01-NOV-18,514002,310,34450700,-764897833,494,2402,10,5792068834,01-NOV-18 05.35.24.000000 AM,246
0,01-NOV-18,-1,-1,34437667,-764832383,-1,-1,-1,5792068835,01-NOV-18 05.35.24.000000 AM,168
0,01-NOV-18,-1,11610,34412317,-765348433,125,131,9898,5792068836,01-NOV-18 05.35.24.000000 AM,404
0,01-NOV-18,513256,32,34899717,-765073200,786,2273,1336,5792068837,01-NOV-18 05.35.24.000000 AM,1026
0,01-NOV-18,517014,-1,34155233,-765529300,713,3721,23,5792068838,01-NOV-18 05.35.24.000000 AM,117
0,01-NOV-18,502303,965,33666033,-765250517,4,431,9892,5792068839,01-NOV-18 05.35.24.000000 AM,1021
0,01-NOV-18,503001,302,34280767,-764990717,274,282,9966,5792068840,01-NOV-18 05.35.24.000000 AM,1176
0,01-NOV-18,514208,200,34157633,-764697583,744,142,13,5792068841,01-NOV-18 05.35.24.000000 AM,922
0,01-NOV-18,501500,9,34487517,-765277450,284,140,8,5792068842,01-NOV-18 05.35.24.000000 AM,645
0,01-NOV-18,515054,32,33993650,-765072517,947,2524,26,5792068843,01-NOV-18 05.35.24.000000 AM,1032
0,01-NOV-18,514312,3,34544933,-765056150,469,282,225,5792068844,01-NOV-18 05.35.24.000000 AM,643
0,01-NOV-18,514056,2911,34439633,-764992433,707,142,9,5792068845,01-NOV-18 05.35.24.000000 AM,928
0,01-NOV-18,514370,158,34318217,-764840517,285,2471,16,5792068846,01-NOV-18 05.35.24.000000 AM,149
0,01-NOV-18,515145,32,34086517,-765190283,246,2141,8,5792068847,01-NOV-18 05.35.24.000000 AM,854
0,01-NOV-18,511379,-1,33711850,-765640567,26,3192,7,5792068848,01-NOV-18 05.35.24.000000 AM,1162
0,01-NOV-18,500160,-1,34437667,-764827367,377,2141,91,5792068849,01-NOV-18 05.35.24.000000 AM,74
0,01-NOV-18,501800,19,34182717,-765483767,505,1571,10,5792068850,01-NOV-18 05.35.24.000000 AM,391
0,01-NOV-18,512209,7,34928483,-765234450,489,2121,5,5792068851,01-NOV-18 05.35.24.000000 AM,1035
0,01-NOV-18,516230,9,34041383,-765219383,669,2212,11,5792068852,01-NOV-18 05.35.24.000000 AM,794
0,01-NOV-18,518033,-1,34207800,-765172233,146,2211,292,5792068853,01-NOV-18 05.35.24.000000 AM,1175
0,01-NOV-18,513263,279,34900200,-765244083,678,272,277,5792068854,01-NOV-18 05.35.24.000000 AM,62
0,01-NOV-18,500101,3,34893700,-765091983,620,2212,386,5792068855,01-NOV-18 05.35.24.000000 AM,1037
0,01-NOV-18,513265,38,34902817,-765242717,236,2274,9,5792068856,01-NOV-18 05.35.24.000000 AM,148
0,01-NOV-18,500151,594,34053717,-764755317,847,347,764,5792068857,01-NOV-18 05.35.24.000000 AM,942
0,01-NOV-18,502951,168,34423033,-765259467,671,1571,14,5792068858,01-NOV-18 05.35.24.000000 AM,10
0,01-NOV-18,-1,-1,33591067,-765121267,-1,-1,-1,5792068859,01-NOV-18 05.35.24.000000 AM,91
0,01-NOV-18,514405,28,34057967,-764753650,840,347,783,5792068860,01-NOV-18 05.35.24.000000 AM,255
0,01-NOV-18,517012,327,34237450,-765449567,491,2472,5,5792068861,01-NOV-18 05.35.24.000000 AM,919
0,01-NOV-18,517219,-1,34078883,-765749000,249,375,355,5792068862,01-NOV-18 05.35.24.000000 AM,211
0,01-NOV-18,513202,38,34694350,-764918000,697,3372,10,5792068863,01-NOV-18 05.35.24.000000 AM,1065
0,01-NOV-18,513254,12,34891433,-765057750,368,2243,357,5792068864,01-NOV-18 05.35.24.000000 AM,180
0,01-NOV-18,517063,-1,34247733,-765523167,62,376,13,5792068865,01-NOV-18 05.35.24.000000 AM,762
0,01-NOV-18,514088,-1,34293267,-764773650,800,2842,464,5792068866,01-NOV-18 05.35.24.000000 AM,313
0,01-NOV-18,516078,163,34278017,-765283083,381,272,272,5792068867,01-NOV-18 05.35.24.000000 AM,600
0,01-NOV-18,513202,38,34693767,-764917783,697,3372,10,5792068868,01-NOV-18 05.35.24.000000 AM,1065
0,01-NOV-18,517013,31,34239317,-765453700,491,2472,5,5792068869,01-NOV-18 05.35.24.000000 AM,919
0,01-NOV-18,516235,6,34276950,-765283450,381,272,272,5792068870,01-NOV-18 05.35.24.000000 AM,600
0,01-NOV-18,-1,-1,33586867,-765111450,-1,-1,-1,5792068871,01-NOV-18 05.35.25.000000 AM,997
0,01-NOV-18,514407,-1,-1,-1,883,2212,14,5792068872,01-NOV-18 05.35.25.000000 AM,962
0,01-NOV-18,502601,-1,34199150,-764864467,706,452,360,5792068873,01-NOV-18 05.35.25.000000 AM,324
0,01-NOV-18,514482,30,34075983,-764700783,640,2841,23,5792068874,01-NOV-18 05.35.25.000000 AM,260
0,01-NOV-18,504007,1067,34914117,-764891017,471,3351,329,5792068875,01-NOV-18 05.35.25.000000 AM,194
0,01-NOV-18,502100,199,33872867,-765448017,1011,427,9855,5792068876,01-NOV-18 05.35.25.000000 AM,1030
0,01-NOV-18,501851,3345,34408400,-765355917,784,441,333,5792068877,01-NOV-18 05.35.25.000000 AM,830
0,01-NOV-18,513254,320,34881650,-765030583,57,2274,11,5792068878,01-NOV-18 05.35.25.000000 AM,331
0,01-NOV-18,514417,8,34316767,-764840533,285,2471,16,5792068879,01-NOV-18 05.35.25.000000 AM,149
0,01-NOV-18,512070,15,34591833,-765297033,917,2301,372,5792068880,01-NOV-18 05.35.25.000000 AM,1193
0,01-NOV-18,501850,690,34091633,-765473517,198,2471,371,5792068881,01-NOV-18 05.35.25.000000 AM,1114
0,01-NOV-18,500163,64,34433933,-764831150,179,1472,9716,5792068882,01-NOV-18 05.35.25.000000 AM,711
0,01-NOV-18,513102,-1,34720317,-765028583,703,282,5,5792068883,01-NOV-18 05.35.25.000000 AM,27
0,01-NOV-18,-1,-1,33592567,-765121433,-1,-1,-1,5792068884,01-NOV-18 05.35.25.000000 AM,103
0,01-NOV-18,518016,32,34359350,-765156100,76,2211,21,5792068885,01-NOV-18 05.35.25.000000 AM,154
0,01-NOV-18,513222,-1,34592017,-765067450,9,2242,282,5792068886,01-NOV-18 05.35.25.000000 AM,177
0,01-NOV-18,514003,16,34465217,-764900600,868,2212,17,5792068887,01-NOV-18 05.35.25.000000 AM,66
0,01-NOV-18,517015,327,34146400,-765494950,19,375,350,5792068888,01-NOV-18 05.35.25.000000 AM,1209
0,01-NOV-18,-1,-1,34966617,-765041650,-1,-1,-1,5792068889,01-NOV-18 05.35.25.000000 AM,147
0,01-NOV-18,511442,29,33718483,-765563117,680,3124,251,5792068890,01-NOV-18 05.35.25.000000 AM,96
0,01-NOV-18,512117,1,34899533,-765244533,678,272,277,5792068891,01-NOV-18 05.35.25.000000 AM,62
0,01-NOV-18,-1,2778,34462883,-764843267,438,2212,9850,5792068892,01-NOV-18 05.35.25.000000 AM,1134
0,01-NOV-18,518022,31,34386117,-765065983,764,2273,1022,5792068893,01-NOV-18 05.35.25.000000 AM,1149
0,01-NOV-18,516230,40,34040383,-765219650,669,2212,11,5792068894,01-NOV-18 05.35.25.000000 AM,794
0,01-NOV-18,518022,31,34386117,-765065983,764,2273,1022,5792068895,01-NOV-18 05.35.25.000000 AM,1149
0,01-NOV-18,514068,2,34360500,-764799617,1162,3441,34,5792068896,01-NOV-18 05.35.25.000000 AM,744
0,01-NOV-18,518004,323,34196833,-765145083,748,2472,8,5792068897,01-NOV-18 05.35.25.000000 AM,232
0,01-NOV-18,501450,90,34410150,-765246083,143,150,6,5792068898,01-NOV-18 05.35.25.000000 AM,218
0,01-NOV-18,513016,2,34755533,-765263783,727,272,3,5792068899,01-NOV-18 05.35.25.000000 AM,82
0,01-NOV-18,501051,89,34452200,-764870700,10,140,502,5792068900,01-NOV-18 05.35.25.000000 AM,909
0,01-NOV-18,515088,36,34020283,-765051233,346,651,5,5792068901,01-NOV-18 05.35.25.000000 AM,763
0,01-NOV-18,500163,121,34452350,-764870400,10,140,502,5792068902,01-NOV-18 05.35.25.000000 AM,909
0,01-NOV-18,500156,119,34439483,-764825817,133,2402,13,5792068903,01-NOV-18 05.35.25.000000 AM,974
0,01-NOV-18,500163,121,34452350,-764870400,10,140,502,5792068904,01-NOV-18 05.35.25.000000 AM,909
0,01-NOV-18,500301,427,34763650,-765030783,157,131,463,5792068905,01-NOV-18 05.35.25.000000 AM,625
0,01-NOV-18,518003,32,34200483,-765087900,470,2471,9,5792068906,01-NOV-18 05.35.25.000000 AM,1153
0,01-NOV-18,513256,497,34896333,-765095383,856,2241,237,5792068907,01-NOV-18 05.35.25.000000 AM,788
0,01-NOV-18,-1,-1,33592150,-765119383,-1,-1,-1,5792068908,01-NOV-18 05.35.26.000000 AM,299
0,01-NOV-18,514115,10,34537067,-765150350,310,2401,7,5792068909,01-NOV-18 05.35.26.000000 AM,251
0,01-NOV-18,502601,838,34189183,-764875017,880,2473,14,5792068910,01-NOV-18 05.35.26.000000 AM,1108
0,01-NOV-18,514535,-1,34159700,-764696383,744,142,13,5792068911,01-NOV-18 05.35.26.000000 AM,922
0,01-NOV-18,513048,32,34868783,-764975867,1038,2301,12,5792068912,01-NOV-18 05.35.26.000000 AM,1174
0,01-NOV-18,-1,4199,34713750,-765218767,255,142,9961,5792068913,01-NOV-18 05.35.26.000000 AM,1027
0,01-NOV-18,-1,-1,34372567,-764832917,-1,-1,-1,5792068914,01-NOV-18 05.35.26.000000 AM,571
0,01-NOV-18,511284,-1,33735267,-765255050,128,2102,778,5792068915,01-NOV-18 05.35.26.000000 AM,843
0,01-NOV-18,516278,279,33995217,-765235150,1096,377,6,5792068916,01-NOV-18 05.35.26.000000 AM,700
0,01-NOV-18,511278,34,33797333,-765252467,197,2141,82,5792068917,01-NOV-18 05.35.26.000000 AM,50
0,01-NOV-18,519083,13,34392883,-765384850,7,303,6,5792068918,01-NOV-18 05.35.26.000000 AM,188
0,01-NOV-18,511099,-1,33825200,-765201467,694,271,935,5792068919,01-NOV-18 05.35.26.000000 AM,1005
0,01-NOV-18,517200,90,33982683,-765429283,375,377,5,5792068920,01-NOV-18 05.35.26.000000 AM,869
0,01-NOV-18,515029,36,34105117,-765170483,520,2471,367,5792068921,01-NOV-18 05.35.26.000000 AM,784
0,01-NOV-18,518147,4,34397500,-764932517,526,2472,10,5792068922,01-NOV-18 05.35.26.000000 AM,29
0,01-NOV-18,513037,-1,34722550,-765029317,703,282,5,5792068923,01-NOV-18 05.35.26.000000 AM,27
0,01-NOV-18,501601,33,34397733,-765369633,15,437,324,5792068924,01-NOV-18 05.35.26.000000 AM,301
0,01-NOV-18,514115,31,34536633,-765152217,310,2401,7,5792068925,01-NOV-18 05.35.26.000000 AM,251
0,01-NOV-18,501803,-1,34191967,-765482650,72,131,469,5792068926,01-NOV-18 05.35.26.000000 AM,383
0,01-NOV-18,517186,174,34094950,-765646117,192,375,352,5792068927,01-NOV-18 05.35.26.000000 AM,200
0,01-NOV-18,502051,569,33988833,-765465100,770,2473,286,5792068928,01-NOV-18 05.35.26.000000 AM,1103
0,01-NOV-18,500750,641,34481533,-765300233,307,2401,232,5792068929,01-NOV-18 05.35.26.000000 AM,236
0,01-NOV-18,501151,2442,34425900,-764818083,709,142,293,5792068930,01-NOV-18 05.35.26.000000 AM,930
0,01-NOV-18,501701,1381,34410667,-765350717,988,421,9,5792068931,01-NOV-18 05.35.26.000000 AM,307
0,01-NOV-18,513256,34,34899883,-765073667,786,2273,1336,5792068932,01-NOV-18 05.35.26.000000 AM,1026
0,01-NOV-18,502001,20,33988717,-765464767,770,2473,286,5792068933,01-NOV-18 05.35.26.000000 AM,1103
0,01-NOV-18,514115,31,34536250,-765153667,310,2401,7,5792068934,01-NOV-18 05.35.26.000000 AM,251
0,01-NOV-18,511284,-1,33735183,-765255050,128,2102,778,5792068935,01-NOV-18 05.35.26.000000 AM,843
0,01-NOV-18,514115,6,34535733,-765156117,310,2401,7,5792068936,01-NOV-18 05.35.26.000000 AM,251
0,01-NOV-18,501701,-1,34317333,-765431133,997,421,11,5792068937,01-NOV-18 05.35.26.000000 AM,836
0,01-NOV-18,516019,68,33903683,-765449567,266,2273,1346,5792068938,01-NOV-18 05.35.26.000000 AM,156
0,01-NOV-18,519129,92,34436100,-765535517,27,304,7,5792068939,01-NOV-18 05.35.26.000000 AM,1203
0,01-NOV-18,515143,105,34068450,-765214083,472,2121,311,5792068940,01-NOV-18 05.35.26.000000 AM,1199
0,01-NOV-18,516211,33,34123050,-765290783,521,2102,779,5792068941,01-NOV-18 05.35.26.000000 AM,852
0,01-NOV-18,500203,-1,34820383,-764976950,836,2241,7,5792068942,01-NOV-18 05.35.26.000000 AM,1189
0,01-NOV-18,516211,33,34122550,-765290900,521,2102,779,5792068943,01-NOV-18 05.35.26.000000 AM,852
0,01-NOV-18,514090,330,34356500,-764796217,41,3442,15,5792068944,01-NOV-18 05.35.26.000000 AM,758
0,01-NOV-18,514021,32,34390800,-764772050,184,2841,327,5792068945,01-NOV-18 05.35.26.000000 AM,622
0,01-NOV-18,515021,32,34171283,-764865100,599,2141,5,5792068946,01-NOV-18 05.35.26.000000 AM,1131
0,01-NOV-18,514051,49,34366200,-764696767,783,3411,391,5792068947,01-NOV-18 05.35.26.000000 AM,939
0,01-NOV-18,513188,332,34641633,-765007183,106,3371,10,5792068948,01-NOV-18 05.35.26.000000 AM,907
0,01-NOV-18,500952,259,34405767,-765285533,860,2104,267,5792068949,01-NOV-18 05.35.26.000000 AM,428
0,01-NOV-18,512178,3,34624817,-765296150,182,2274,7,5792068950,01-NOV-18 05.35.26.000000 AM,815
0,01-NOV-18,514021,32,34390117,-764770983,184,2841,327,5792068951,01-NOV-18 05.35.26.000000 AM,622
0,01-NOV-18,511199,-1,33279733,-765325900,881,3191,8,5792068952,01-NOV-18 05.35.26.000000 AM,115
0,01-NOV-18,519052,-1,34438867,-765321550,552,302,346,5792068953,01-NOV-18 05.35.26.000000 AM,199
0,01-NOV-18,518003,32,34200417,-765088850,470,2471,9,5792068954,01-NOV-18 05.35.26.000000 AM,1153
0,01-NOV-18,516264,328,34211133,-765171950,982,2524,19,5792068955,01-NOV-18 05.35.26.000000 AM,57
0,01-NOV-18,515140,83,33995300,-765133350,854,2473,281,5792068956,01-NOV-18 05.35.26.000000 AM,634
0,01-NOV-18,502300,-1,33670900,-765293900,33,131,479,5792068957,01-NOV-18 05.35.27.000000 AM,644
0,01-NOV-18,-1,-1,33385383,-765313767,-1,-1,-1,5792068958,01-NOV-18 05.35.27.000000 AM,1216
0,01-NOV-18,500601,22,34572433,-765298400,74,131,466,5792068959,01-NOV-18 05.35.27.000000 AM,626
0,01-NOV-18,514025,32,34367083,-764699167,875,3411,15,5792068960,01-NOV-18 05.35.27.000000 AM,921
0,01-NOV-18,-1,-1,34038917,-764761117,-1,-1,-1,5792068961,01-NOV-18 05.35.27.000000 AM,915
0,01-NOV-18,-1,-1,33584783,-765112250,-1,-1,-1,5792068962,01-NOV-18 05.35.27.000000 AM,122
0,01-NOV-18,518016,32,34358633,-765155200,76,2211,21,5792068963,01-NOV-18 05.35.27.000000 AM,154
0,01-NOV-18,514186,33,34174900,-764779450,670,2841,25,5792068964,01-NOV-18 05.35.27.000000 AM,254
0,01-NOV-18,-1,-1,34143683,-764795233,-1,999,-1,5792068965,01-NOV-18 05.35.27.000000 AM,797
0,01-NOV-18,519108,2,34454100,-765476083,23,370,5,5792068966,01-NOV-18 05.35.27.000000 AM,1208
0,01-NOV-18,514051,5,34366967,-764699617,150,2243,311,5792068967,01-NOV-18 05.35.27.000000 AM,817
0,01-NOV-18,518030,11,34455250,-764895617,494,2402,10,5792068968,01-NOV-18 05.35.27.000000 AM,246
0,01-NOV-18,-1,2218,33668317,-765251317,853,441,9929,5792068969,01-NOV-18 05.35.27.000000 AM,834
0,01-NOV-18,514051,37,34366967,-764699617,150,2243,311,5792068970,01-NOV-18 05.35.27.000000 AM,817
0,01-NOV-18,511176,114,33751483,-765506250,160,3122,349,5792068971,01-NOV-18 05.35.27.000000 AM,1233
0,01-NOV-18,519107,340,34454100,-765476083,23,370,5,5792068972,01-NOV-18 05.35.27.000000 AM,1208
0,01-NOV-18,514138,35,34416100,-764915867,739,2472,302,5792068973,01-NOV-18 05.35.27.000000 AM,856
0,01-NOV-18,514186,33,34174900,-764779450,670,2841,25,5792068974,01-NOV-18 05.35.27.000000 AM,254
0,01-NOV-18,514246,32,34069200,-764704567,347,357,6,5792068975,01-NOV-18 05.35.27.000000 AM,949
0,01-NOV-18,513085,211,34683633,-764922483,579,3372,268,5792068976,01-NOV-18 05.35.27.000000 AM,138
0,01-NOV-18,512022,-1,34707933,-765220950,884,2524,375,5792068977,01-NOV-18 05.35.27.000000 AM,409
0,01-NOV-18,511197,-1,33373967,-765316783,454,3191,10,5792068978,01-NOV-18 05.35.27.000000 AM,287
0,01-NOV-18,513222,-1,34593967,-765067917,9,2242,282,5792068979,01-NOV-18 05.35.27.000000 AM,177
0,01-NOV-18,511020,12,33534133,-765234100,130,318,8,5792068980,01-NOV-18 05.35.27.000000 AM,189
0,01-NOV-18,513129,31,34685283,-765006183,480,2402,276,5792068981,01-NOV-18 05.35.27.000000 AM,1093
